"","author_id","name_initial","name","num_ssid_1997","num_ssid_1998","num_ssid_1999","num_ssid_2000","num_ssid_2001","num_ssid_2002","num_ssid_2003","num_ssid_2004","num_ssid_2005","num_ssid_2006","num_ssid_2007","num_ssid_2008","num_ssid_2009","num_ssid_2010","num_ssid_2011","num_ssid_2012","num_ssid_2013","num_ssid_2014","num_ssid_2015","num_ssid_2016","num_ssid_2017"
"891",145096244,"Keller,B.","Beat  Keller",1,2,3,2,6,3,5,2,5,4,4,NA,8,5,5,1,2,4,2,1,NA
"892",145127160,"Walker,P.J.","Peter J. Walker",2,1,1,2,NA,2,1,NA,2,1,NA,3,2,2,1,3,4,5,7,3,2
"893",145145926,"Vila,C.","Carles  Vilà",1,1,NA,NA,4,1,NA,1,1,2,1,3,1,1,2,NA,1,2,NA,NA,1
"894",145150366,"Govers,F.","Francine  Govers",2,NA,3,1,2,2,1,1,4,8,NA,3,2,2,2,NA,1,NA,2,NA,NA
"895",145175725,"Nowotny,N.","Norbert  Nowotny",2,NA,NA,1,3,2,1,2,5,7,4,NA,6,7,7,1,4,14,5,2,5
"896",145181344,"Corre,E.","Erwan  Corre",NA,NA,1,NA,2,NA,2,1,NA,3,NA,NA,3,3,1,NA,1,NA,NA,1,2
"897",145190475,"Yoshimatsu,K.","Kumiko  Yoshimatsu",1,NA,1,1,NA,1,1,1,NA,3,NA,1,3,4,2,6,5,1,NA,NA,2
"898",145211741,"Hansen,K.","Karen  Hansen",NA,1,1,NA,2,1,NA,1,3,6,1,5,1,NA,1,2,2,2,9,2,NA
"899",145233033,"Ito,A.","Akira  Ito",2,NA,NA,2,NA,3,1,3,2,5,7,2,6,8,3,8,5,4,2,NA,2
"900",145257999,"Ross,R.P.","R. Paul Ross",NA,1,4,1,1,1,1,4,3,3,2,1,2,3,5,2,2,5,4,2,3
"901",145258684,"Bunce,M.","Michael  Bunce",3,1,1,NA,1,NA,3,4,4,2,4,1,3,2,3,1,1,1,3,1,1
"902",145266134,"Conti,E.","Elena  Conti",NA,1,1,NA,1,2,2,3,NA,3,NA,4,1,1,1,2,NA,2,1,1,NA
"903",145267801,"Clark,C.G.","C. Graham Clark",1,1,2,NA,2,1,3,NA,3,3,NA,4,1,2,1,3,2,NA,2,3,NA
"904",145280180,"Clark,A.G.","Andrew G. Clark",4,2,1,3,5,2,4,3,8,1,9,3,NA,1,5,2,1,1,1,NA,3
"905",145282802,"Eisen,J.A.","Jonathan A.  Eisen",1,1,3,7,3,11,6,6,3,3,109,2,34,52,38,13,8,2,4,NA,1
"906",145295266,"Lipkin,W.I.","W. Ian  Lipkin",NA,NA,1,NA,1,1,NA,1,2,5,6,7,6,14,18,15,17,8,7,5,8
"907",145301056,"Cock,J.M.","J. Mark  Cock",1,NA,1,NA,3,3,1,NA,1,2,NA,2,3,4,1,NA,2,NA,1,NA,NA
"908",145308395,"Thomson,N.R.","Nicholas R. Thomson",1,1,1,1,4,2,5,2,2,6,2,12,9,9,5,6,7,7,6,5,1
"909",145317570,"Glaser,P.","Philippe  Glaser",5,1,NA,2,2,2,4,3,1,3,NA,1,1,1,1,2,2,1,1,1,NA
"910",145318778,"Bryant,D.A.","Donald A.  Bryant",3,4,1,NA,NA,2,1,2,1,3,5,1,1,NA,2,6,1,4,1,2,1
"911",145319467,"Samson,R.A.","Robert A.  Samson",1,NA,NA,NA,2,NA,NA,5,8,1,10,11,5,5,22,5,14,8,5,18,10
"912",145322406,"Satoh,N.","Noriyuki  Satoh",8,6,5,7,9,18,7,6,7,4,7,1,4,2,1,2,4,3,13,7,6
"913",145340672,"Davison,A.J.","Andrew J.  Davison",NA,4,3,1,2,NA,9,7,4,3,2,NA,3,7,4,3,3,NA,6,5,NA
"914",145343547,"Carrington,M.","Mary  Carrington",2,NA,NA,NA,1,NA,1,1,2,2,1,3,3,1,3,2,1,3,1,NA,1
"915",145362403,"Carranza,S.","Salvador  Carranza",2,2,5,1,1,2,1,3,1,5,NA,2,3,8,3,8,5,6,7,9,6
"916",145379634,"Shafer,R.W.","Robert W. Shafer",2,2,2,3,1,3,5,1,3,1,NA,3,2,3,1,2,1,NA,NA,1,5
"917",145388700,"Buell,C.R.","C. Robin Buell",NA,NA,1,NA,NA,3,3,2,3,9,1,7,2,1,8,1,5,1,NA,1,NA
"918",145430697,"Melnick,D.J.","Don J.  Melnick",2,1,1,1,3,2,7,3,4,2,1,NA,NA,1,NA,NA,1,NA,NA,1,NA
"919",145440427,"Eichler,E.E.","Evan E. Eichler",3,3,5,2,14,1,7,17,17,6,NA,1,9,8,1,10,5,3,2,1,1
"920",145457982,"Kress,W.J.","W. John Kress",1,NA,NA,1,1,1,NA,1,2,1,NA,NA,2,3,1,2,NA,1,4,2,NA
"921",145458018,"Stauffer,C.","Christian  Stauffer",1,NA,NA,NA,NA,3,NA,2,3,4,4,6,2,NA,4,NA,4,NA,NA,2,NA
"922",145467057,"Quinn,T.C.","Thomas C.  Quinn",1,1,NA,NA,2,1,NA,3,1,2,1,1,6,2,3,5,1,1,2,1,7
"923",145499783,"Engelbrecht,S.","Susan  Engelbrecht",NA,3,3,NA,2,4,1,NA,1,1,1,2,3,NA,1,1,1,2,3,1,NA
"924",145506097,"Mello,A.","Antonietta  Mello",NA,1,NA,NA,NA,2,NA,NA,2,1,NA,NA,3,3,NA,1,NA,NA,1,NA,NA
"925",145508587,"Wen,J.","Jun  Wen",NA,1,2,NA,4,2,1,3,3,5,3,5,3,6,5,6,14,8,6,7,9
"926",145517516,"Murillo,J.","Jesús  Murillo",NA,NA,2,5,NA,NA,2,3,1,NA,3,2,1,3,4,2,2,3,NA,NA,1
"927",145519756,"Hall,W.W.","William W.  Hall",1,1,1,2,1,1,1,NA,2,1,2,2,3,4,1,6,NA,2,2,NA,2
"928",145538607,"Valero,M.","Myriam  Valero",NA,3,1,NA,2,2,NA,1,1,NA,NA,2,2,2,1,1,2,2,NA,NA,1
"929",145541736,"Baker,C.S.","Charles Scott Baker",1,3,NA,2,2,1,2,3,2,1,2,3,5,3,2,4,4,1,2,2,2
"930",145552121,"Martin,F.M.","Francis M. Martin",1,4,3,NA,7,6,7,3,6,4,2,2,3,6,2,7,NA,4,NA,3,1
"931",145579693,"Shiina,T.","Takashi  Shiina",1,3,7,2,5,4,4,8,5,5,3,3,6,3,3,3,3,6,2,5,1
"932",145584615,"Brune,A.","Andreas  Brune",NA,1,NA,1,1,2,4,6,4,2,7,1,6,3,1,9,NA,4,4,3,NA
"933",145595949,"Blackwell,M.","Meredith  Blackwell",NA,2,3,NA,7,2,6,5,4,9,2,5,1,NA,NA,4,2,1,NA,1,NA
"934",145609306,"Rollinson,D.","David  Rollinson",NA,2,6,5,5,1,5,3,3,5,2,3,1,1,2,3,2,NA,2,NA,NA
"935",145615657,"White,J.F.","James F. White",1,1,NA,2,NA,2,NA,1,2,NA,3,1,NA,1,1,2,NA,1,NA,1,NA
"936",145616923,"Latorre,A.","Amparo  Latorre",1,3,2,4,3,2,4,2,1,5,1,6,1,1,9,2,2,9,5,4,NA
"937",145643804,"Fujii,I.","Isao  Fujii",NA,NA,1,NA,NA,1,1,1,2,NA,NA,3,NA,1,1,NA,1,NA,NA,2,NA
"938",145649378,"Vieira,J.","Jorge  Vieira",1,1,2,1,2,2,1,2,2,3,1,7,1,NA,2,2,2,NA,2,NA,2
"939",145667145,"Hasegawa,M.","Masami  Hasegawa",4,4,2,4,4,6,9,1,3,8,6,2,7,2,1,3,4,NA,2,NA,NA
"940",145678722,"Mathews,S.","Sarah  Mathews",NA,NA,1,2,1,2,NA,1,NA,1,3,2,NA,NA,1,2,2,2,5,NA,1
"941",145689496,"Boller,T.","Thomas  Boller",1,1,2,3,3,2,NA,2,3,1,NA,3,NA,NA,2,1,3,1,NA,2,NA
"942",145690700,"Makimura,K.","Koichi  Makimura",NA,1,1,1,1,NA,2,2,1,1,1,3,2,2,4,2,2,1,NA,2,1
"943",145694086,"Rhee,S.R.","Sung-Keun Rhee Rhee",2,NA,NA,1,1,1,1,1,3,3,3,12,3,6,7,10,8,11,7,3,6
"944",145703308,"Davis,R.E.","Robert Edward Davis",NA,1,NA,1,NA,2,3,1,2,6,2,1,2,1,1,2,6,2,6,3,1
"945",145731446,"Parra,H.","Henri-Joseph  Parra",NA,NA,1,1,NA,2,NA,2,1,1,NA,NA,1,NA,NA,1,NA,NA,NA,3,NA
"946",145734315,"Van Ranst,M.","Marc  Van Ranst",1,1,NA,1,2,4,2,6,11,8,9,11,4,7,5,5,12,8,19,3,5
"947",145741448,"Joseph,L.","Leo  Joseph",NA,NA,1,NA,NA,3,1,1,NA,2,1,1,3,2,4,5,3,4,7,3,6
"948",145744833,"Gibbs,R.A.","Richard A. Gibbs",11,3,NA,4,13,15,2,5,9,8,NA,7,1,3,3,8,5,11,6,NA,3
"949",145744976,"Westerman,M.","Michael  Westerman",6,5,3,3,2,3,1,3,2,2,1,2,3,2,4,2,NA,NA,1,2,NA
"950",145779687,"Burke,T.","Terry  Burke",3,3,1,2,NA,2,4,NA,NA,2,1,6,1,4,1,11,2,2,3,2,NA
"951",145818878,"Lo,N.","Nathan  Lo",NA,1,2,2,NA,3,2,2,6,4,2,2,2,1,6,3,1,2,3,9,9
"952",145878671,"Belov,K.","Katherine  Belov",NA,NA,2,NA,3,4,1,3,2,2,3,NA,6,2,NA,5,1,2,3,3,2
"953",145891880,"Sosio,M.","Margherita  Sosio",NA,1,NA,2,NA,1,4,4,NA,6,NA,2,2,1,NA,1,2,1,NA,NA,1
"954",145898945,"Nilsen,F.","Frank  Nilsen",NA,1,3,1,3,NA,NA,5,1,NA,1,3,3,NA,4,1,NA,2,6,1,2
"955",145926458,"Zou,J.J.","Jun J. Zou",NA,NA,1,2,2,4,1,4,5,3,5,4,10,3,3,NA,7,1,NA,4,2
"956",145955933,"Hoffmann,B.","Bernd  Hoffmann",NA,1,NA,1,NA,1,NA,2,NA,1,1,4,2,7,2,6,7,5,5,4,3
"957",145968730,"Guan,Y.","Yi  Guan",NA,NA,1,2,2,6,7,1,9,8,9,11,5,2,7,5,5,5,5,2,NA
"958",145980070,"Popov,V.L.","VSEVOLOD L. POPOV",2,NA,2,1,2,1,2,4,1,1,2,4,5,4,6,4,6,7,2,1,4
"959",145983267,"Gottschalk,M.","Marcelo  Gottschalk",NA,1,NA,1,2,NA,3,2,1,3,1,1,5,2,NA,1,4,4,4,1,NA
"960",145987141,"Harrach,B.","Balázs  Harrach",NA,3,NA,3,2,5,1,4,2,NA,2,1,1,4,4,3,5,5,2,1,NA
"961",145991349,"Gunther,S.","Stephan  Günther",1,1,1,1,2,1,1,2,2,2,3,2,2,6,10,8,1,4,4,8,2
"962",152267502,"Chase,M.W.","Mark W.  Chase",2,6,9,10,12,11,14,12,12,12,6,5,15,13,10,8,6,1,4,1,6
"963",152462278,"Coutinho,T.A.","Teresa A.  Coutinho",NA,NA,1,3,5,2,NA,4,2,NA,3,1,3,6,2,5,1,1,NA,1,NA
"964",152561702,"Nadler,S.A.","Steven A.  Nadler",1,3,1,6,1,NA,2,NA,4,4,2,2,4,1,2,4,6,1,7,3,1
"965",152774855,"Lundkvist,A.","Ake  Lundkvist",3,1,4,NA,1,3,2,4,1,2,2,5,1,3,5,3,1,3,3,3,1
"966",152875595,"Koga,R.","Ryuichi  Koga",NA,1,2,1,1,NA,1,NA,5,3,2,2,2,4,NA,4,5,3,2,NA,7
"967",152875923,"Takeda,N.","Naokazu  Takeda",NA,1,NA,4,2,4,1,8,7,9,8,4,8,6,2,2,4,3,1,2,NA
"968",153231029,"Lee,J.","Jae-Seong  Lee",NA,NA,1,1,NA,2,1,8,3,11,3,13,12,16,10,19,14,25,6,8,5
"969",153480148,"Becnel,J.J.","James John Becnel",1,2,NA,2,2,2,1,2,1,2,1,4,1,1,4,2,2,1,2,2,1
"970",153733385,"Casjens,S.R.","Sherwood R. Casjens",8,2,NA,2,NA,1,1,4,2,NA,NA,4,2,NA,9,3,1,1,1,NA,NA
"971",153893966,"Mizutani,M.","Masaharu  Mizutani",1,2,1,1,1,1,NA,2,NA,3,2,1,NA,NA,4,3,NA,NA,1,2,3
"972",1382487671,"Bonch-Osmolovskaya,E.A.","Elizaveta A. Bonch-Osmolovskaya",NA,2,2,4,5,3,5,3,4,2,3,7,11,4,9,8,8,4,5,11,6
"973",1383170623,"Rossello-Mora,R.A.","Ramon A. Rossello-Mora",1,2,6,3,1,6,3,5,3,8,5,5,4,9,6,7,12,6,3,2,NA
"974",1384084368,"Ruiz-Trillo,I.","Iñaki  Ruiz-Trillo",NA,2,2,NA,NA,2,NA,3,NA,1,NA,2,NA,3,2,2,3,NA,NA,NA,1
"975",1389996503,"Rodriguez-Valera,F.","Francisco  Rodríguez-Valera",1,1,3,3,5,9,2,3,3,4,7,4,1,1,1,4,8,1,7,1,2
"976",1396280866,"Sanders-Buell,E.E.","Eric E. Sanders-Buell",2,3,3,1,2,1,NA,2,4,NA,3,2,NA,1,3,2,3,NA,3,2,2
"977",1397386800,"Mpoudi-Ngole,E.","Eitel  Mpoudi-Ngole",NA,NA,1,2,1,3,2,7,1,4,2,1,5,7,4,1,1,3,1,NA,NA
"978",1397426853,"Bibollet-Ruche,F.","Frederick  Bibollet-Ruche",2,1,1,NA,1,3,5,8,2,6,5,3,2,1,NA,4,1,4,2,NA,4
"979",1398064073,"St-Pierre,B.","Benoit  St-Pierre",NA,1,NA,1,NA,NA,NA,NA,5,NA,1,NA,NA,NA,2,4,3,NA,1,NA,NA
"980",1398077846,"Hammond-Kosack,K.E.","Kim E.  Hammond-Kosack",1,2,NA,1,NA,NA,1,NA,1,NA,1,NA,1,5,1,1,NA,NA,3,NA,NA
"981",1398323388,"El-Matbouli,M.","Mansour  El-Matbouli",NA,NA,1,NA,1,NA,1,2,2,1,1,NA,1,1,NA,NA,3,1,2,NA,NA
"982",1398478238,"Navas-Castillo,J.","Jesús  Navas-Castillo",1,1,3,3,2,3,NA,1,NA,2,4,1,3,3,2,7,7,2,4,3,7
"983",1398537464,"Inoue-Murayama,M.","Miho  Inoue-Murayama",NA,1,NA,6,1,2,1,3,2,4,3,5,NA,4,1,5,10,4,1,3,2
"984",1398560824,"Barillas-Mury,C.","Carolina-V  Barillas-Mury",1,NA,1,1,NA,NA,NA,2,NA,2,1,NA,1,1,1,1,NA,NA,2,NA,NA
"985",1398618620,"Garcia-Pichel,F.","Ferran  Garcia-Pichel",3,1,NA,3,3,5,1,NA,5,4,3,NA,8,1,NA,3,2,NA,1,1,1
"986",1398728803,"Hofmann-Lehmann,R.","Regina  Hofmann-Lehmann",NA,1,1,NA,NA,2,1,1,2,2,4,4,5,9,1,3,3,3,3,5,4
"987",1399068469,"Santos-Guerra,A.","Arnoldo  Santos-Guerra",NA,NA,3,1,3,4,NA,4,3,1,1,NA,NA,1,NA,4,NA,3,NA,1,NA
"988",1400471981,"Boury-Esnault,N.","Nicole  Boury-Esnault",2,1,NA,NA,1,NA,1,1,NA,1,NA,1,3,1,1,2,1,NA,NA,NA,1
"989",1401238147,"Monteiro-Vitorello,C.B.","Claudia Barros Monteiro-Vitorello",NA,NA,1,2,NA,1,1,3,2,1,NA,2,NA,NA,1,NA,1,NA,2,NA,NA
"990",1401901895,"Garcia-Paris,M.","MARIO  GARCÍA‐PARÍS",NA,1,NA,1,NA,NA,3,1,3,3,4,1,3,1,2,NA,1,1,3,NA,NA
"991",1404503883,"O'Grady,P.M.","Patrick Michael O’Grady",NA,1,1,NA,NA,4,2,NA,2,NA,NA,2,1,NA,2,6,2,1,1,1,NA
"992",1484904782,"Murphy,W.J.","William J.  Murphy",NA,NA,3,3,10,NA,3,3,2,4,9,3,3,3,6,1,2,2,2,1,1
"993",2061019026,"Kaneko,O.","Osamu  Kaneko",1,NA,NA,NA,3,4,3,3,2,1,NA,1,3,NA,2,7,2,3,NA,4,1
"994",2106569804,"Widmer,F.","Franco  Widmer",NA,1,1,NA,1,1,1,2,2,6,1,4,2,1,2,1,1,1,2,NA,1
"995",2107283532,"Thompson,R.C.","R. C. Andrew Thompson",NA,2,8,4,2,2,5,2,1,2,2,2,1,3,1,1,NA,NA,NA,3,2
"996",2108115827,"Zhang,Y.","Ya-Ping  Zhang",1,1,NA,1,1,9,8,12,10,14,8,8,8,16,15,16,7,8,4,4,5
"997",2109706457,"Kim,S.B.","Seung Bum Kim",NA,NA,1,NA,NA,2,4,6,13,10,7,4,2,7,3,4,4,4,6,6,3
"998",2110085299,"Takahashi,K.","Kazuaki  Takahashi",2,NA,NA,1,NA,1,4,3,1,2,1,1,1,2,2,1,2,1,3,NA,3
"999",2110315374,"Taylor,J.W.","John W. Taylor",NA,1,3,1,NA,2,5,3,1,7,1,1,2,NA,2,NA,3,1,NA,1,NA
"1000",2111010098,"Wilson,R.K.","Richard K. Wilson",NA,1,NA,NA,4,NA,16,3,26,3,9,4,6,11,8,7,8,13,3,2,3
"1001",2111368705,"Yamamoto,T.","Takashi  Yamamoto",NA,2,NA,NA,NA,1,NA,2,NA,1,NA,2,NA,4,1,NA,NA,2,1,NA,1
"1002",2111445166,"Suzuki,H.","Hitoshi  Suzuki",NA,NA,2,4,NA,6,4,6,2,3,3,3,2,2,4,5,4,6,3,2,2
